playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8478507,2024,John Marino,UTA,D,4on5,14,1500,30,8.98,0.1,0.16,0.15,0.05,0.16,0.07,28,0.82,0.03,0.02,0.18,0.04,0.26,0.47,0.03,0.03,0.03,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0.03,0,0,0,0,0,1,1,1,0,0,0,0,0.03,0.03,0.03,30,0,15,3,12,0,6,8,16,0,0,1326,0,0,0,0,5.57,0.39,0.32,0.39,0.32,3,4,2,9,0,0,0,6,0,1,0.1,0,0.28,0,0,0,9,7,7,0.04,0,0,0.43,0.43,0.35,28.82,3.5,3.33,3.5,3.33,22,15,13,50,2,7,1,27,6,4,0.62,0.82,2.06,0,1,1,50,37,37,0.73,1.5,1.5,2.73,2.73,2.63,0.22,1.16,2,40,0,0.08,0,3,0,3
8478507,2024,John Marino,UTA,D,5on4,14,567,14,6.23,0.75,0.85,0.8,0.82,0.77,0.8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,4,0,4,6,2,2,4,6,0,0,2668,0,0,0,2,6.52,0.74,0.72,0.74,0.72,5,5,2,12,1,0,0,8,1,1,0.23,0.11,0.4,0,0,1,12,10,10,0.17,0,0,0.91,0.91,0.87,2.02,0.24,0.24,0.24,0.24,1,2,0,3,0,0,0,2,1,0,0.11,0.13,0,0,0,0,3,3,3,0.02,0,0,0.26,0.26,0.26,4.22,0.75,66,14,0,0,0,0,0,0
8482929,2024,Emil Lilleberg,TBL,D,other,50,611,7,1.68,0.54,0.66,0.24,0.49,0.31,0.5,55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,4,0,0,0,7,0,0,1946,0,0,0,2,3.54,1.69,1.69,1.69,1.69,2,3,1,6,1,0,0,1,2,2,0.03,0.23,1.44,0,0,1,6,5,5,0.04,0,0,1.74,1.74,1.74,8.25,1.45,1.35,1.45,1.35,7,4,8,19,0,0,0,3,6,2,0.1,0.86,0.48,0,0,0,19,11,11,0.23,0,0,1.67,1.67,1.56,7.55,3.84,40,42,0,0,0,0,0,0
8482929,2024,Emil Lilleberg,TBL,D,all,50,47377,1043,5.8,0.46,0.56,0.46,0.52,0.45,0.52,252,46.8,1.93,2.68,13.57,1.53,27.51,19.79,1.91,1.94,1.92,4,8,32,35,48,115,12,0,3,0,8,0,26,30,32,67,24,66,0,88,7,42,63,2,2,1.16,0.22,0.56,0,0,0,117.04,67,67.33,29,0.54,0.98,0.04,2.42,2.44,2.42,1043,88,105,140,710,151,165,115,612,0,0,134100,66,43,14,46,345.84,32.77,31.52,33.37,32.06,311,159,194,664,27,27,5,343,89,38,10.03,11.38,11.35,14,7,6,681.2,470,478.69,4.74,6.03,6.73,30.78,31.34,30.97,426.3,38.4,36.77,37.93,36.34,391,186,209,786,40,48,4,418,115,44,11.64,13.95,12.82,18,18,4,771.28,577,570.49,6.33,10.02,10.02,34.72,34.38,33.66,133.16,106.49,2324,2132,0,0,0,0,0,0
8482929,2024,Emil Lilleberg,TBL,D,5on5,50,43860,964,5.8,0.47,0.52,0.48,0.51,0.47,0.51,242,46.8,1.93,2.68,13.57,1.53,27.51,19.79,1.91,1.94,1.92,4,7,32,35,48,115,11,0,3,0,8,0,26,30,32,67,23,64,0,84,7,40,63,2,2,1.16,0.22,0.56,0,0,0,117.04,67,67.33,27,0.54,0.98,0.04,2.42,2.44,2.42,964,87,82,139,656,147,155,105,557,0,0,105645,64,43,14,39,330.56,29.67,28.44,30.27,28.98,297,153,191,641,23,26,5,334,82,34,9.73,10.48,9.46,12,6,5,658.19,450,458.69,4.53,5.91,6.61,27.6,28.16,27.8,376.88,32.88,31.61,32.4,31.18,346,166,185,697,35,41,2,375,99,38,10.62,11.82,10.44,16,16,3,682.28,512,505.49,5.05,8.49,8.49,29.44,29.11,28.68,75.81,69.56,1724,1687,4.76,0.4,92,12,72,10
8482929,2024,Emil Lilleberg,TBL,D,4on5,50,2814,62,7.25,0.26,0.12,0.2,0.1,0.22,0.13,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,62,1,20,1,40,1,9,9,43,0,0,5843,0,0,0,0,11.74,1.4,1.38,1.4,1.38,12,3,2,17,3,1,0,8,5,2,0.27,0.67,0.46,2,1,0,17,15,15,0.16,0.12,0.12,1.44,1.44,1.43,41.16,4.08,3.8,4.08,3.8,38,16,16,70,5,7,2,40,10,4,0.91,1.27,1.89,2,2,1,70,54,54,1.05,1.53,1.53,3.6,3.6,3.42,1.33,10.13,18,159,0.06,0,2,0,2,0
8482929,2024,Emil Lilleberg,TBL,D,5on4,50,92,10,-1.32,0,0.98,0,0.95,0,0.95,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,3,1,1,5,0,0,1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74,0.09,60,3,0,0,0,0,0,0
8477956,2024,David Pastrnak,BOS,R,other,57,3513,57,57.26,0.51,0.52,0.63,0.39,0.62,0.35,112,25.2,5.28,1.69,4.29,0.84,15.12,7.79,5.09,5.28,5.09,7,0,25,10,12,47,16,9,0,0,2,1,13,10,16,26,1,2,0,2,2,1,18,9,8,0.65,1.02,3.61,1,3,5,47,35,35,0,0.51,0,0,5.79,5.79,5.57,57,12,2,9,34,6,9,20,22,0,0,3142,2,4,1,2,66.76,14.73,13.52,14.73,13.52,58,35,33,126,17,4,1,52,18,23,2.07,2.19,10.46,3,3,11,126,93,93,1.45,1.73,1.73,14.44,14.44,13.77,39.79,13.9,13.45,13.9,13.45,41,15,17,73,17,4,1,21,12,23,0.92,1.31,11.66,0,2,15,73,56,56,0.73,1.19,1.19,13.44,13.44,13.19,6.46,6.06,62,99,0,0,1,0,0,0
8477956,2024,David Pastrnak,BOS,R,all,57,68453,1325,70.14,0.59,0.44,0.59,0.44,0.58,0.43,107,226.85,21.04,14.8,54.13,7.48,127.86,86.68,20.21,21.04,20.2,28,12,230,82,130,442,68,28,15,0,41,2,111,115,202,284,14,30,3,37,30,81,239,50,23,7.04,5.73,8.27,8,11,9,439.56,312,311.53,19,3.46,4.4,2.12,22.39,22.38,21.84,1325,319,70,168,768,156,200,259,710,3,4,139138,30,48,23,12,724.48,77.89,73.53,77.97,73.61,677,310,354,1341,77,57,5,713,181,93,20.98,21.57,35.34,25,27,25,1334.43,987,985.55,12.11,12.58,12.58,77.42,77.5,74.68,521.53,53.46,51.18,53.91,51.58,502,219,224,945,57,45,2,527,136,58,14.96,16.34,22.16,23,15,19,951.63,721,727.1,6.9,9.38,9.47,50.89,51.28,50.44,94.11,121.67,1940,2489,0,0,0,0,0,0
8477956,2024,David Pastrnak,BOS,R,5on5,57,52861,1141,70.14,0.51,0.49,0.52,0.47,0.51,0.46,118,143.82,10.7,8.63,35.83,4.68,77.73,59.44,10.31,10.69,10.31,19,6,149,48,90,287,38,13,12,0,28,1,64,79,136,184,11,24,3,33,26,65,157,29,11,4.52,3.4,2.78,6,6,1,284.56,197,196.53,18,1.77,3.39,1.51,10.96,10.95,10.81,1141,224,66,142,709,132,179,213,617,3,4,114291,24,42,21,9,453.49,37.43,36.45,37.51,36.52,427,196,243,866,41,27,2,471,114,38,12.93,13.66,10.84,19,18,4,859.43,623,621.55,5.76,6.51,6.51,36.67,36.76,36.26,436.57,35.46,33.9,35.91,34.29,414,190,202,806,36,38,1,459,116,29,12.76,14.04,8.66,19,13,4,812.63,604,610.1,5.68,7.41,7.43,33.7,34.09,33.56,72.74,75.97,1688,1909,0.87,1.81,18,44,13,36
8477956,2024,David Pastrnak,BOS,R,4on5,57,94,15,21.52,0,0.07,0,0.1,0,0.12,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,2,12,1,3,2,9,0,0,4383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,12.2,14,130,0,0,0,0,0,0
8477956,2024,David Pastrnak,BOS,R,5on4,57,11985,112,65.79,0.86,0.75,0.84,0.81,0.82,0.77,88,54.01,4.76,4.28,13.25,1.86,33.43,17.43,4.5,4.76,4.5,2,6,52,23,26,101,13,5,3,0,10,0,33,24,47,70,2,4,0,2,2,15,60,11,4,1.72,1.15,1.89,0,2,3,101,75,75,1,1.12,1.01,0.61,5.27,5.27,5.1,112,83,1,15,13,17,9,24,62,0,0,4718,4,0,0,0,197.45,25.16,22.99,25.16,22.99,185,77,76,338,18,26,2,184,46,32,5.74,5.38,14.04,2,6,10,338,262,262,4.8,4.33,4.33,25.63,25.63,23.98,43.69,4.08,3.81,4.08,3.81,46,13,5,64,4,3,0,45,8,6,1.26,0.98,1.84,4,0,0,64,59,59,0.49,0.78,0.85,3.71,3.71,3.66,7.88,2.64,113,27,0.01,0.49,2,5,1,5
8480887,2024,Jordan Harris,CBJ,D,other,29,180,4,0.05,1,0.27,0.5,0.41,1,0.4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,2,0,1,0,3,0,0,1139,0,0,0,0,0.8,0.04,0.04,0.04,0.04,0,1,0,1,0,0,0,1,0,0,0.04,0,0,0,0,0,1,1,1,0.01,0,0,0.04,0.04,0.04,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.62,4.3,21,30,0,0,0,0,0,0
8480887,2024,Jordan Harris,CBJ,D,all,29,19339,371,-0.57,0.37,0.45,0.42,0.47,0.42,0.47,174,14.41,0.43,0.84,3.9,0.46,9.07,6.29,0.42,0.43,0.41,2,1,13,8,10,31,4,1,3,0,3,0,6,8,12,20,3,6,0,19,3,14,21,0,0,0.43,0,0,1,0,0,30.85,21,20.82,12,0.16,0.23,0,0.59,0.59,0.57,371,18,32,57,264,74,65,45,187,0,0,85986,6,8,4,32,133.42,9.25,9.16,9.28,9.19,126,60,69,255,9,14,1,152,26,8,3.95,3.15,2.14,6,2,1,256.12,186,186.89,1.71,1.93,1.93,9.03,9.08,9.02,183.85,15.94,15.21,16.03,15.27,160,95,102,357,14,20,2,189,53,13,5.23,6.72,4,7,4,3,356.43,255,254.85,2.42,4.51,4.51,13.86,14,13.68,69.2,83.13,1359,1528,0,0,0,0,0,0
8480887,2024,Jordan Harris,CBJ,D,5on5,29,18961,360,-0.57,0.36,0.45,0.41,0.47,0.42,0.48,158,14.41,0.43,0.84,3.9,0.46,9.07,6.29,0.42,0.43,0.41,2,1,13,8,10,31,4,1,3,0,3,0,6,8,12,20,3,6,0,19,3,14,21,0,0,0.43,0,0,1,0,0,30.85,21,20.82,12,0.16,0.23,0,0.59,0.59,0.57,360,17,31,55,257,72,64,43,181,0,0,68332,6,8,4,31,130.11,9.14,9.05,9.16,9.08,123,58,69,250,9,13,1,147,26,8,3.84,3.15,2.14,6,2,1,251.12,181,181.89,1.66,1.92,1.92,8.88,8.92,8.86,183.85,15.94,15.21,16.03,15.27,160,95,100,355,14,20,2,189,53,13,5.23,6.72,4,7,4,3,354.43,255,254.85,2.42,4.51,4.51,13.86,14,13.68,45.67,55.52,1055,1178,0.95,0.08,27,3,17,2
8480887,2024,Jordan Harris,CBJ,D,4on5,29,127,4,1,1,0.29,0.67,0.13,1,0.17,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,3,1,0,2,1,0,0,1268,0,0,0,0,1.02,0.05,0.05,0.05,0.05,1,1,0,2,0,1,0,2,0,0,0.05,0,0,0,0,0,2,2,2,0.02,0.01,0.01,0.06,0.06,0.06,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.45,1.13,5,35,0,0,0,0,0,0
8480887,2024,Jordan Harris,CBJ,D,5on4,29,71,3,-1.05,1,0.87,1,0.89,1,0.88,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,1,0,0,2,0,0,958,0,0,0,0,0.76,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0.01,0,0,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0.11,24,3,0,0,0,0,0,0
8483468,2024,Jiri Kulich,BUF,C,other,40,1734,31,16.2,0.44,0.47,0.5,0.48,0.54,0.47,175,5.66,1.74,0.56,1.15,0.22,2.2,1.14,1.57,1.74,1.57,0,0,2,5,2,9,0,0,1,0,1,0,3,2,2,7,0,0,3,0,0,2,1,2,4,0.06,0.27,1.41,0,0,0,9,7,7,0,0.17,0.24,0.94,0.96,0.96,0.92,31,13,3,2,13,5,3,8,15,3,11,4312,0,0,0,0,21.74,5.36,5.1,5.36,5.1,16,15,5,36,2,4,0,17,5,9,0.71,0.63,4.03,1,0,1,36,31,31,0.54,1.43,1.43,4.47,4.47,4.34,18.69,6.69,6.21,6.69,6.21,15,11,10,36,5,2,1,9,6,11,0.34,0.83,5.53,0,0,5,36,26,26,0.35,0.72,0.72,6.33,6.33,5.98,12.48,14.14,98,107,0,0,0,0,0,0
8483468,2024,Jiri Kulich,BUF,C,all,40,34658,815,20.71,0.51,0.48,0.54,0.5,0.54,0.49,304,99.15,10.56,7.21,23.05,3.23,52.75,36.21,9.94,10.62,10,3,2,89,44,42,175,16,11,12,2,20,0,43,47,78,122,5,12,146,26,10,20,98,22,13,3.64,2.87,4.04,6,3,2,176.26,133,133.93,8,1.61,2.89,3.39,8.78,8.86,8.59,815,145,94,121,455,135,118,120,442,146,172,110408,12,16,8,19,353.41,33.19,30.92,33.48,31.17,315,170,186,671,30,38,4,374,72,39,11.13,9.04,13.01,15,10,5,674.34,485,486.78,5.62,8.81,8.82,29.99,30.22,29.16,304.19,31.92,30.3,31.72,30.12,281,135,147,563,27,37,7,295,82,39,8.3,10.23,13.38,10,7,10,559.7,416,414.95,4.24,7.8,7.8,28.36,28.2,27.5,92.21,98.22,1779,1807,0,0,0,0,0,0
8483468,2024,Jiri Kulich,BUF,C,5on5,40,29354,710,20.71,0.47,0.48,0.51,0.51,0.5,0.5,273,74.42,7.5,5.31,17.11,2.32,39.44,28.31,7.17,7.57,7.23,3,2,69,31,36,136,15,10,10,1,15,0,33,32,59,90,5,12,131,26,10,17,75,18,7,2.91,2.39,2.21,6,3,1,137.26,100,100.93,8,1.11,2.57,2.19,6.42,6.51,6.38,710,109,88,112,401,115,107,100,388,131,151,87478,12,16,8,19,272.51,21.58,20.59,21.87,20.85,241,134,157,532,25,24,3,299,58,18,8.86,7.32,5.41,14,9,2,535.34,375,376.79,3.7,5.52,5.61,19.68,19.9,19.46,275.91,24.51,23.39,24.32,23.2,256,121,135,512,22,35,6,276,74,27,7.7,9.17,7.65,10,7,5,508.7,377,375.95,3.78,7.08,7.08,21.21,21.05,20.7,56.74,61.29,1385,1352,0.41,0.48,15,15,13,11
8483468,2024,Jiri Kulich,BUF,C,4on5,40,69,2,0.99,0,0.15,0,0.13,0,0.16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,1,1,1,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0.06,0.06,0.06,0.06,1,0,0,1,0,0,0,1,0,0,0.06,0,0,0,0,0,1,1,1,0.01,0,0,0.07,0.07,0.07,0.23,1.3,4,26,0,0,0,0,0,0
8483468,2024,Jiri Kulich,BUF,C,5on4,40,3501,72,20.67,0.91,0.86,0.88,0.84,0.87,0.8,242,17.62,1.08,1.25,4.48,0.63,10.53,6.03,0.99,1.08,0.99,0,0,16,8,4,28,0,0,1,0,4,0,7,12,16,24,0,0,11,0,0,1,21,2,1,0.64,0.21,0.22,0,0,0,28,24,24,0,0.32,0.08,0.05,1.34,1.34,1.24,72,23,3,5,41,15,7,12,38,11,1,7233,0,0,0,0,56.14,5.83,4.83,5.83,4.83,54,21,24,99,2,9,0,56,8,11,1.49,0.97,3.37,0,1,1,99,75,75,1.32,1.65,1.57,5.59,5.59,5.11,8.11,0.6,0.6,0.6,0.6,9,2,2,13,0,0,0,8,2,1,0.17,0.23,0.21,0,0,0,13,11,11,0.09,0,0,0.69,0.69,0.69,14.32,2.24,199,39,0,0,0,0,0,0
8483460,2024,David Jiricek,MIN,D,other,12,37,0,0.53,0,0.41,0.5,0.5,0,0.46,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.73,0.04,0.04,0.04,0.04,1,0,0,1,0,0,0,1,0,0,0.04,0,0,0,0,0,1,1,1,0.01,0,0,0.05,0.05,0.05,1.2,1.72,11,11,0,0,0,0,0,0
8483460,2024,David Jiricek,MIN,D,all,12,8725,177,1.68,0.49,0.48,0.46,0.51,0.46,0.5,68,11.16,0.36,0.58,3.55,0.44,6.18,4.9,0.35,0.37,0.36,1,1,9,7,9,25,3,1,1,0,2,0,9,3,8,15,3,6,0,12,3,15,16,0,0,0.36,0,0,1,0,0,24.97,16,16.17,8,0.12,0.3,0.09,0.4,0.41,0.4,177,17,10,32,118,26,29,30,92,0,0,34666,6,4,2,7,63.19,5.52,4.61,5.49,4.6,54,33,38,125,5,8,0,69,10,8,1.93,1.21,2.38,4,0,1,123.28,87,87.15,0.86,1.47,1.47,4.91,4.9,4.43,74.43,5.66,5.47,5.64,5.46,66,36,42,144,5,8,0,84,12,6,2.38,1.61,1.67,4,0,1,144.4,102,102.05,0.93,1.53,1.53,5.06,5.07,5.01,29.31,31.23,602,584,0,0,0,0,0,0
8483460,2024,David Jiricek,MIN,D,5on5,12,8356,164,1.68,0.49,0.5,0.45,0.51,0.45,0.5,64,9.69,0.29,0.46,3.15,0.38,5.54,4.18,0.28,0.3,0.29,1,1,8,6,9,23,3,1,1,0,2,0,7,3,7,13,3,6,0,12,3,15,14,0,0,0.29,0,0,1,0,0,22.97,14,14.17,8,0.09,0.3,0.03,0.35,0.36,0.35,164,15,9,32,108,23,26,28,87,0,0,26518,6,4,2,7,58.76,5.4,4.49,5.37,4.48,50,31,37,118,5,7,0,63,10,8,1.81,1.21,2.38,4,0,1,116.28,81,81.15,0.79,1.42,1.42,4.77,4.76,4.29,72.99,5.6,5.42,5.59,5.41,65,35,42,142,5,8,0,82,12,6,2.32,1.61,1.67,4,0,1,142.4,100,100.05,0.91,1.53,1.53,4.98,4.99,4.94,20.22,20.56,447,437,0.53,0.02,10,1,8,1
8483460,2024,David Jiricek,MIN,D,4on5,12,11,3,-0.13,0,0.08,0,0.14,0,0.17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,1,1,0,1,0,0,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.19,5,31,0,0,0,0,0,0
8483460,2024,David Jiricek,MIN,D,5on4,12,321,10,1.83,0.91,0.87,0.86,0.86,0.86,0.82,15,1.48,0.07,0.12,0.39,0.06,0.64,0.71,0.07,0.07,0.07,0,0,1,1,0,2,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,2,0,0,0.07,0,0,0,0,0,2,2,2,0,0.03,0,0.05,0.05,0.05,0.05,10,2,0,0,8,2,2,2,4,0,0,1499,0,0,0,0,4.44,0.12,0.12,0.12,0.12,4,2,0,6,0,1,0,6,0,0,0.12,0,0,0,0,0,6,6,6,0.07,0.05,0.05,0.14,0.14,0.14,0.71,0.01,0.01,0.01,0.01,0,1,0,1,0,0,0,1,0,0,0.01,0,0,0,0,0,1,1,1,0.01,0,0,0.02,0.02,0.02,2.32,0.35,43,7,0,0.01,0,1,0,1
8482896,2024,Tyson Kozak,BUF,C,other,11,55,1,0.13,0,0.39,0,0.53,0,0.42,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93,0.3,0.28,0.3,0.28,2,2,0,4,1,0,0,3,1,0,0.2,0.1,0,0,1,0,4,4,4,0.07,0,0,0.37,0.37,0.34,1.79,2.76,10,9,0,0,1,0,0,0
